Philodryas agassizii,(JAN 1863),,Burrowing Night Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas amaru,"ZAHER, ARREDONDO, VALENCIA, ARBELÁEZ, RODRIGUES & ALTAMIRANO-BENAVIDES 2014",,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas argentea,(DAUDIN 1803),,Striped Sharpnose Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas arnaldoi,(AMARAL 1932),,Arnaldo's Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas baroni,BERG 1895,,"E: Baron's Green Racer
G: Langnasen Strauchnatter","Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas chamissonis,(WIEGMANN 1835),,Chilean Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas cordata,DONNELLY & MYERS 1991,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas georgeboulengeri,(GRAZZIOTIN et al. 2012),,Southern Sharpnose Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas laticeps,WERNER 1900,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas livida,(AMARAL 1923),,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas mattogrossensis,KOSLOWSKY 1898,,Miranda Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas nattereri,STEINDACHNER 1870,,Paraguay Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas olfersii,(LICHTENSTEIN 1823),"Philodryas olfersii olfersii (LICHTENSTEIN 1823)
Philodryas olfersii herbeus (WIED 1825)
Philodryas olfersii latirostris (COPE 1862)","E: Lichtenstein's Green Racer
G: Grüne Strauchnatter","Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas patagoniensis,(GIRARD 1858),,Patagonia Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas psammophidea,GÜNTHER 1872,,Günther's Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas simonsii,BOULENGER 1900,,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas tachymenoides,(SCHMIDT & WALKER 1943),,Schmidt's Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas trilineata,(BURMEISTER 1861),,,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas varia,(JAN 1863),,Jan's Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philodryas viridissima,(LINNAEUS 1758),,Common Green Racer,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Philothamnus angolensis,BOCAGE 1882,,Western Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus battersbyi,LOVERIDGE 1951,,Battersby's Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus bequaerti,(SCHMIDT 1923),,Bequaert's Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus carinatus,(ANDERSSON 1901),,Thirteen-scaled Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus dorsalis,(BOCAGE 1866),,"Striped Green Snake, Striped Wood Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus girardi,BOCAGE 1893,,"Girard's Green Snake, Annobon Wood Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus heterodermus,(HALLOWELL 1857),,"Emerald Green Snake, Variable Green Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus heterolepidotus,(GÜNTHER 1863),,Slender Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus hoplogaster,(GÜNTHER 1863),,"Southeastern Green snake, Green Water Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus hughesi,TRAPE & ROUX-ESTEVE 1990,,Hughes' Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus irregularis,(LEACH 1819),,"E: Northern Green Bush Snake, Irregular Green Snake
G: Grüne Sumpfschlange","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus macrops,(BOULENGER 1895),,Usambara Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus natalensis,(SMITH 1848),"Philothamnus natalensis natalensis (SMITH 1840)
Philothamnus natalensis occidentalis BROADLEY 1966","natalensis: Natal Green Snake
occidentalis: Eastern Green Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus nitidus,(GÜNTHER 1863),"Philothamnus nitidus loveridgei LAURENT 1960
Philothamnus nitidus nitidus (GÜNTHER 1865)","Green Bush Snake, Cameroons Wood Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus ornatus,BOCAGE 1872,,Ornate Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus punctatus,PETERS 1867,,Spotted Green Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus ruandae,LOVERIDGE 1951,,"Ruanda Emerald Green Snake, Rwanda Forest Green Snake","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus semivariegatus,(SMITH 1840),,"E: Spotted Bush Snake, Spotted Green Snake, Variegated Green Snake
G: Gefleckte Buschschlange","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Philothamnus thomensis,BOCAGE 1882,,Sao Tome Wood Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Phimophis guerini,"(DUMÉRIL, BIBRON  & DUMÉRIL 1854)",,Argentine Pampas Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Phimophis guianensis,(TROSCHEL 1848),,Troschel's Pampas Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Phimophis vittatus,(BOULENGER 1896),,Banded Pampas Snake,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Phisalixella arctifasciata,(DUMÉRIL & BIBRON 1854),,,"Lamprophiidae, Pseudoxyrhophiinae, Serpentes (snakes)"
Phisalixella iarakaensis,(DOMERGUE 1994),,,"Lamprophiidae, Pseudoxyrhophiinae, Serpentes (snakes)"
Phisalixella tulearensis,(DOMERGUE 1995),,,"Lamprophiidae, Pseudoxyrhophiinae, Serpentes (snakes)"
Phisalixella variabilis,(BOULENGER 1896),,,"Lamprophiidae, Pseudoxyrhophiinae, Serpentes (snakes)"
Phoboscincus bocourti,(BROCCHI 1876),,Bocourt's Eyelid Skink,"Scincidae, Eugongylinae, Sauria (lizards)"
Phoboscincus garnieri,(BAVAY 1869),,Garnier's Skinks,"Scincidae, Eugongylinae, Sauria (lizards)"
Phoenicolacerta cyanisparsa,(SCHMIDTLER & BISCHOFF 1999),,,"Lacertidae, Sauria (lizards)"
Phoenicolacerta kulzeri,(MÜLLER & WETTSTEIN 1932),"Phoenicolacerta kulzeri petraea (BISCHOFF & MÜLLER 1999)
Phoenicolacerta kulzeri khazaliensis MODRÝ, NECAS, RIFAI, BISCHOFF, HAMIDAN & AMR 2013
Phoenicolacerta kulzeri kulzeri (MÜLLER & WETTSTEIN 1932)",,"Lacertidae, Sauria (lizards)"
Phoenicolacerta laevis,(GRAY 1838),,"E: Lebanon Lizard
G: Syrische Eidechse","Lacertidae, Sauria (lizards)"
Phoenicolacerta troodica,(WERNER 1936),,,"Lacertidae, Sauria (lizards)"
Pholidobolus affinis,(PETERS 1863),,Peters' Pholiodobolus,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Pholidobolus anomalus,MÜLLER 1923,,Strange Pholiodobolus,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Pholidobolus hillisi,"TORRES-CARVAJAL, VENEGAS, LOBOS, MAFLA-ENDARA & SALES-NUNES 2014",,Cuilanes of Hillis,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Pholidobolus macbrydei,MONTANUCCI 1973,,MacBryde's Pholiodobolus,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Pholidobolus montium,(PETERS 1863),,"E: Mountain Pholiodobolus
S: Lagartija de jardines de Quito","Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Pholidobolus prefrontalis,MONTANUCCI 1973,,Montanucci's Pholiodobolus,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Phoxophrys borneensis,INGER 1960,,Sabah Eyebrow Lizard,"Agamidae (Draconinae), Sauria (lizards)"
Phoxophrys cephalum,(MOCQUARD 1890),,Mocquard's Eyebrow Lizard,"Agamidae (Draconinae), Sauria (lizards)"
Phoxophrys nigrilabris,(PETERS 1864),,Blacklipped Eyebrow Lizard,"Agamidae (Draconinae), Sauria (lizards)"
Phoxophrys spiniceps,SMITH 1925,,Sarawak Eyebrow Lizard,"Agamidae (Draconinae), Sauria (lizards)"
Phoxophrys tuberculata,HUBRECHT 1881,,Hubrecht's Eyebrow Lizard,"Agamidae (Draconinae), Sauria (lizards)"
Phrynocephalus ahvazicus,"MELNIKOV, MELNIKOVA, NAZAROV, RAJABIZADEH, AL-JOHANY, AMR & ANANJEVA 2014",,,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus ananjevae,"MELNIKOV, MELNIKOVA, NAZAROV & RAJABIZADEH 2013",,,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus arabicus,ANDERSON 1894,,Arabian Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus axillaris,BLANFORD 1875,,Yarkand toad-headed agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus clarkorum,ANDERSON & LEVITON 1967,,,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus erythrurus,ZUGMAYER 1909,,,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus euptilopus,ALCOCK & FINN 1897,,Alcock's toad-headed agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus forsythii,ANDERSON 1872,,Forsyth' s Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus golubewii,SHENBROT & SEMYONOV 1990,,,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus guttatus,(GMELIN 1789),"Phrynocephalus guttatus alpherakii BEDRIAGA 1906
Phrynocephalus guttatus guttatus (GMELIN 1789)
Phrynocephalus guttatus melanurus EICHWALD 1831
Phrynocephalus guttatus salsatus GOLUBEV, GORELOV, DUNAYEV & KOTENKO 1995","E: Spotted Toadhead Agama; melanurus: Saissan toad-headed agama; arcellazzii: Central Asian Toadhead Agama; salenskyi: Salensky's Toadhead Agama
G: Gefleckter Krötenkopf","Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus helioscopus,(PALLAS 1771),"Phrynocephalus helioscopus helioscopus PALLAS 1773
Phrynocephalus helioscopus saidalievi SATTOROV 1981
Phrynocephalus helioscopus varius EICHWALD 1831","E: Sunwatcher Toadhead Agama
G: Sonnengucker","Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus interscapularis,LICHTENSTEIN 1856,"Phrynocephalus interscapularis interscapularis LICHTENSTEIN 1856
Phrynocephalus interscapularis sogdianus CHERNOV 1948",Lichtenstein's Toadhead Agama; sogdianus: Tajikistan Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus luteoguttatus,BOULENGER 1887,,Yellow-speckled toad-headed agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus maculatus,ANDERSON 1872,"Phrynocephalus maculatus longicaudatus HAAS 1957: 67
Phrynocephalus maculatus maculatus ANDERSON 1872","E: Blacktail Toadhead  Agama, Spotted Toad-headed Agama
G: Gefleckte Krötenkopfagame","Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus mystaceus,(PALLAS 1776),"Phrynocephalus mystaceus mystaceus (PALLAS 1776)
Phrynocephalus mystaceus galli KRASSOWSKY 1932","E: Secret Toadhead Agama
G: Bärtiger Krötenkopf","Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus ornatus,BOULENGER 1887,"Phrynocephalus ornatus vindumi GOLUBEV 1998
Phrynocephalus ornatus ornatus BOULENGER 1887",,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus persicus,DE FILIPPI 1863,,Persian Toad-headed Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus przewalskii,STRAUCH 1876,,Przewalski's Toadhead Agama; birulai: Tsarewsky's Toadhead Agama; steindachneri: Steindachner's Toadhead Agama; frontalis: Shansi Toadhead Agama; parvulus: Slight Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus putjatai,BEDRIAGA 1909,,,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus raddei,BOETTGER 1888,"Phrynocephalus raddei boettgeri VON BEDRIAGA 1906
Phrynocephalus raddei raddei BOETTGER 1888",,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus reticulatus,(EICHWALD 1831),"Phrynocephalus reticulatus bannikovi DAREVSKY; RUSTAMOV & SHAMMAKOV 1976
Phrynocephalus reticulatus reticulatus EICHWALD 1831",Reticulated toad-headed agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus roborowskii,BEDRIAGA 1906,,Roborowski's Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus rossikowi,NIKOLSKY 1898,"Phrynocephalus rossikowi rossikowi NIKOLSKY 1898
Phrynocephalus rossikowi shammakowi SZCZERBAK & GOLUBEV 1979",Uzbekistan Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus scutellatus,(OLIVIER 1807),,Gray Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus strauchi,NIKOLSKY 1899,,,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus theobaldi,BLYTH 1863,,"Theobald's toad-headed agama, Toad Mounted lizard, snow lizard; lidskii: Tibetan Toadhead Agama; alticola: Montane toad-headed agama

Nepali: Hiu cheparo","Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus versicolor,STRAUCH 1876,"Phrynocephalus versicolor hispidus BEDRIAGA 1909
Phrynocephalus versicolor doriai BEDRIAGA 1909
Phrynocephalus versicolor kulagini BEDRIAGA 1909
Phrynocephalus versicolor versicolor STRAUCH 1876",,"Agamidae (Agaminae), Sauria (lizards)"
Phrynocephalus vlangalii,STRAUCH 1876,,Ching Hai Toadhead Agama; pylzowi: Pylzow's Toadhead Agama; geckoides: Gecko Toadhead Agama,"Agamidae (Agaminae), Sauria (lizards)"
Phrynops geoffroanus,(SCHWEIGGER 1812),,"Geoffroy’s Toadhead Turtle, Geoffroy’s Side-necked Turtle
tuberosus: Cotinga River Toadhead Turtle","Chelidae, Chelinae,  Testudines (turtles)"
Phrynops hilarii,(DUMÉRIL & BIBRON 1835),,"Hilaire’s Toadhead Turtle, Hilaire’s Side-necked Turtle","Chelidae, Chelinae,  Testudines (turtles)"
Phrynops tuberosus,(PETERS 1870),,Cotinga River Toadhead Turtle,"Chelidae, Chelinae,  Testudines (turtles)"
Phrynops williamsi,RHODIN & MITTERMAIER 1983,,"William’s Toadhead Turtle, William’s South-American Side-necked Turtle","Chelidae, Chelinae,  Testudines (turtles)"
Phrynosoma asio,COPE 1864,,"E: Giant Horned Lizard
G: Riesenkrötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma blainvillii,GRAY 1839,,"E: San Diego Horned Lizard
G: Blainvills Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma braconnieri,DUMÉRIL & BOCOURT 1870,,"Short-tail Horned Lizard
G: Kurzschwanz-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma cerroense,STEJNEGER 1893,,"E: Cedros Island Horned Lizard
G: Cedros-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma cornutum,(HARLAN 1824),,"E: Texas Horned Lizard
G: Texas-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma coronatum,(BLAINVILLE 1835),"Phrynosoma coronatum coronatum (BLAINVILLE 1835)
Phrynosoma coronatum frontale VAN DENBURGH 1894: 296
Phrynosoma coronatum jamesi SCHMIDT 1922","E: Coast Horned Lizard
blainvillii: San Diego Horned Lizard
frontale: California Horned Lizard
G: Texas-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma ditmarsi,STEJNEGER 1906,,Rock Horned Lizard,"Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma douglasii,(BELL 1828),"Phrynosoma douglasii brachycercum SMITH 1942 [status unclear]
Phrynosoma douglasii douglasii (BELL 1828)","E: Pigmy Short-horned Lizard
G: Zwerg-Kurzhorn-Krötenechse
douglasii: Pigmy Short-horned Lizard","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma goodei,STEJNEGER 1893,,"E: Sonoran Horned Lizard
G: Sonora-Wüstenkrötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma hernandesi,GIRARD 1858,,"E: Mountain Short-horned Lizard
G: Berg-Kurzhornkrötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma mcallii,(HALLOWELL 1852),,"E: Flat-tail Horned Lizard
G: Flachschwanzkrötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma modestum,GIRARD 1852,,"E: Roundtail Horned Lizard
G: Rundschwanz-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma orbiculare,(LINNAEUS 1758),"Phrynosoma orbiculare boucardii (DUMÉRIL & BOCOURT 1870)
Phrynosoma orbiculare bradti HOROWITZ 1955
Phrynosoma orbiculare cortezii (DUMÉRIL & BOCOURT 1870)
Phrynosoma orbiculare dugesii (DUMÉRIL & BOCOURT 1870)
Phrynosoma orbiculare orbiculare (LINNAEUS 1758)
Phrynosoma orbiculare orientale HOROWITZ 1955","E: Mountain Horned Lizard
G: Mexikanische Kurzhorn-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma platyrhinos,GIRARD 1852,"Phrynosoma platyrhinos calidiarum (COPE 1896: 833)
Phrynosoma platyrhinos platyrhinos GIRARD, 1852","E: Desert Horned Lizard
G: Wüsten-Krötenechse
calidiarum: Southern Desert Horned Lizard
platyrhinos: Northern Desert Horned Lizard
goodei: Sonoran Horned Lizard","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma sherbrookei,"NIETO-MONTES DE OCA, ARENAS-MORENO, BELTRÁN-SÁNCHEZ & LEACHÉ 2014",,,"Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma solare,GRAY 1845,,"E: Regal Horned Lizard
G: Vierhorn-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma taurus,DUGÈS 1873,,"E: Mexican Horned Lizard
G: Büffelhorn-Krötenechse","Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phrynosoma wigginsi,MONTANUCCI 2004,,Gulf Coast Horned Lizard,"Phrynosomatidae, Phrynosomatinae, Phrynosomatini; Iguania, Sauria (lizards)"
Phyllodactylus angelensis,DIXON 1966,,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus angustidigitus,DIXON & HUEY 1970,,Narrow Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus apricus,DIXON 1966,,Las Animas Island Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus barringtonensis,VAN DENBURGH 1912,,Barrington Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus baurii,GARMAN 1892,"Phyllodactylus baurii gorii LANZA 1973
Phyllodactylus baurii baurii GARMAN 1892",Baur's Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus bordai,TAYLOR 1942,,Guerreran Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus bugastrolepis,DIXON 1966,,CatalinaIsland Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus clinatus,DIXON & HUEY 1970,,Cerro illescas Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus darwini,TAYLOR 1942,,Darwin's Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus davisi,DIXON 1964,,Davis' Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus delcampoi,MOSAUER 1936,,Del Campo's Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus delsolari,"VENEGAS, TOWNSEND, KOCH & BÖHME 2008",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus dixoni,RIVERO -BLANCO & LANCINI 1968,,Dixon's Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus duellmani,DIXON 1960,,Duellman's Pigmy Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus galapagensis,PETERS 1869,"Phyllodactylus galapagensis daphnensis VAN DENBURGH 1912
Phyllodactylus galapagensis maresi LANZA 1973
Phyllodactylus galapagensis olschkii LANZA 1973
Phyllodactylus galapagensis galapagensis PETERS 1869",Galapagos Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus gerrhopygus,(WIEGMANN 1834),,"E: South American Leaf-toed Gecko
S: Salamanqueja, Salamanquesa","Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus gilberti,HELLER 1903,,Gilbert's Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus heterurus,WERNER 1907,,Tarapaca Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus homolepidurus,SMITH 1935,"Phyllodactylus homolepidurus homolepidurus SMITH 1935
Phyllodactylus homolepidurus nolascoensis DIXON 1964",Sonoran Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus inaequalis,COPE 1876,,Peru Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus insularis,DIXON 1960,,Belize Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus interandinus,DIXON & HUEY 1970,,Andes Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus johnwrighti,DIXON & HUEY 1970,,Rio Huancabamba Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus julieni,COPE 1885,,Aruba Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus kofordi,DIXON & HUEY 1970,,Coastal Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus lanei,SMITH 1935,"Phyllodactylus lanei lupitae CASTRO-FRANCO & URIBE-PENA 1992
Phyllodactylus lanei isabelae CASTRO-FRANCO & URIBE-PENA 1992
Phyllodactylus lanei rupinus DIXON 1964
Phyllodactylus lanei lanei SMITH 1935",Lane's Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus leei,COPE 1889,,Chatham Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus leoni,"TORRES-CARVAJAL, CARVAJAL-CAMPOS BARNES, NICHOLLS & POZO-ANDRADE 2013",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus lepidopygus,(TSCHUDI 1845),,Western Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus martini,LIDTH DE JEUDE 1887,,Dutch Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus microphyllus,COPE 1876,,Central Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus muralis,TAYLOR 1940,"Phyllodactylus muralis isthmus DIXON 1964
Phyllodactylus muralis muralis TAYLOR 1940",Oaxacan Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus nocticolus,DIXON 1964,,Peninsula Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus palmeus,DIXON 1968,,Honduras Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus papenfussi,"MURPHY, BLAIR & DE LA CRUZ 2009",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus paralepis,MCCRANIE & HEDGES 2013,,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus partidus,DIXON 1966,,ParditaNorte Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus paucituberculatus,DIXON 1960,,Rio Marquez Valley Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus pulcher,GRAY 1830,,Barbados Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus pumilus,DIXON & HUEY 1970,,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus reissii,PETERS 1862,,"E: Peters' Leaf-toed Gecko
G: Peruanischer Blattfingergecko","Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus rutteni,HUMMELINCK 1940,,Venezuela Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus santacruzensis,DIXON 1966,,SantaCruz Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus sentosus,DIXON & HUEY 1970,,Lima Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus thompsoni,"VENEGAS, TOWNSEND, KOCH & BÖHME 2008",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus tinklei,DIXON 1966,,Raza Island Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus transversalis,HUEY 1975,,Colombian Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus tuberculosus,WIEGMANN 1834,"Phyllodactylus tuberculosus ingeri DIXON 1964
Phyllodactylus tuberculosus magnus TAYLOR 1942
Phyllodactylus tuberculosus saxatilis DIXON 1964
Phyllodactylus tuberculosus tuberculosus WIEGMANN 1834",Yellowbelly  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus unctus,(COPE 1864),,San Lucan  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus ventralis,O'SHAUGHNESSY 1875,,Margarita Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
